Delta_Mean,Theta_Mean,Alpha_Mean,Beta_Mean,Gamma_Mean,Dream_Description,Cluster
0.5526522549999999,0.3549467525,0.384832915,0.18637053125,0.2063829224999999,"Drifting in an endless dark space, floating weightlessly.",1
0.05307202575,0.1785774487499999,0.1135450815,0.18329888525,0.1382000275,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.6819002925,0.7172064425,0.8151846475,0.2426217624999999,0.27876991,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",3
0.280842659,0.1160049175,0.23451490425,0.338329945,0.08179611375,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.118597396175,0.1361906175,0.6112465225,0.5003546725000001,0.31118274425,"Reliving a cherished memory, seeing familiar faces and places.",0
0.5823483265,0.55859046,0.5432842950000001,0.19505827725,0.20530174,"An unclear dream where time feels frozen, but emotions linger.",1
0.2891094624999999,0.12799820525,0.2617329825,0.31324259625,0.1144044265,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.8907876450000001,0.50053956,0.6765986925,0.177559931575,0.09798909,"An unclear dream where time feels frozen, but emotions linger.",3
0.7588064024999999,0.36196783,0.6492785999999999,0.23394392,0.187253039,"An unclear dream where time feels frozen, but emotions linger.",3
0.2464383412499999,0.4304214725,0.669168685,0.17436763875,0.33341818025,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.6530533125,0.5336877325,0.5805369975,0.01787231325,0.14074348175,"A strange sensation of falling into an abyss, yet feeling peaceful.",1
0.07435904,0.01632145,0.7025520734999999,0.253229225,0.08105846075,"Sitting on a mountaintop, meditating under a sky full of stars.",2
0.547610045,0.3579657499999999,0.4584794224999999,0.056057445,0.2338436275,"A strange sensation of falling into an abyss, yet feeling peaceful.",1
0.917773095,0.8148702375,0.8551594874999999,0.186418018425,0.08061587625,"Drifting in an endless dark space, floating weightlessly.",3
0.081775499,0.0321590024999999,0.7504660350000001,0.42799133,0.0875781125,"Reliving a cherished memory, seeing familiar faces and places.",0
0.250562505,0.315831998,0.92692084,0.5016910025,0.183049721,"Walking through an old town, feeling nostalgic as you observe people.",0
0.2359076674999999,0.1157371725,0.2005760549999999,0.2708474537499999,0.15132734675,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.1965696585,0.301277906,0.7104155825,0.26880518,0.2962138875,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.2710322125,0.1090331875,0.2282493404977499,0.3377363175,0.0839918575,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.9049402275,0.7025355175,0.5257308425,0.213381949325,0.0392227525,"An unclear dream where time feels frozen, but emotions linger.",3
0.035047135,0.1120001043,0.0928549375,0.1934783165,0.2134862475,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.3524802375,0.4062051,0.5715131895,0.147423485,0.15786237943,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.326675165,0.3142858325,0.6802112224999999,0.0900741165,0.362829135,"Sitting on a mountaintop, meditating under a sky full of stars.",1
0.06813287875,0.324591051375,0.7527089675,0.451319265,0.4081546425,"Walking through an old town, feeling nostalgic as you observe people.",0
0.1173440662499999,0.1989491025,0.913738875,0.378972585,0.339286265,"Reliving a cherished memory, seeing familiar faces and places.",0
0.48863609125,0.449277916,0.6135839750000001,0.2157905199999999,0.2098138337499999,"Reliving a cherished memory, seeing familiar faces and places.",1
0.2944140125,0.14587978375,0.24302488575,0.314171365,0.1038847007499999,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.0188206625,0.0514306425,0.43757467,0.037288054,0.309945548,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.1997980285,0.081765064,0.2318513299999999,0.297171921,0.12491660175,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.59096509,0.3823048959999999,0.884106575,0.5198338625000001,0.316607275,"Walking through an old town, feeling nostalgic as you observe people.",0
0.3943750585,0.5163215299999999,0.8818496650000001,0.183552708,0.36911905,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.0890581575,0.28093306925,0.949321865,0.36546871575,0.25446381975,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.079712705,0.0581821399999999,0.7148726425,0.1775935175,0.1360766,"Walking through an old town, feeling nostalgic as you observe people.",1
0.0081319225,0.21160811,0.8777053724999999,0.360810665,0.267666209,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.0373678962499999,0.1747277119999999,0.127162295,0.18123305425,0.1407229375,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.90161375,0.6494875775,0.744512155,0.190344834,0.1714188335,"An unclear dream where time feels frozen, but emotions linger.",3
0.7661213450000001,0.6374745825,0.3995852974999999,0.208312148,0.0644119325,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.7651743175,0.329676606,0.6613842825,0.2119339235,0.1606822269999999,"Drifting in an endless dark space, floating weightlessly.",3
0.49079786,0.4283288649999999,0.690844515,0.195772581,0.1478724905,"Reliving a cherished memory, seeing familiar faces and places.",1
0.5831168775,0.4768914414999999,0.6108051925,0.1581853975,0.199270635,"Walking through an old town, feeling nostalgic as you observe people.",1
0.0602669525,0.0125946429999999,0.1011039275,0.1170588033,0.2379357662499999,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.8611398349999999,0.8011615599999999,0.8553874724999999,0.1912293765,0.100621516925,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.05307202575,0.1785774487499999,0.1135450815,0.18329888525,0.1382000275,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.4252372988499999,0.37992414575,0.9531340125,0.488612885,0.25379438875,"Walking through an old town, feeling nostalgic as you observe people.",0
0.25403083,0.1296669725,0.244639218,0.3058930425,0.12172832175,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.59492974,0.625051975,0.689147315,0.241302314,0.288297635,"Walking through a tranquil forest, listening to the sound of rustling leaves.",1
0.228593895,0.315305249,0.7175683575,0.2475174875,0.15806049875,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",1
0.398540729,0.3800892675,0.798623415,0.52852011,0.22786203075,"Walking through an old town, feeling nostalgic as you observe people.",0
0.3771239695,0.31245463475,0.3873845462499999,0.2363988474999999,0.04619132,"A deep, introspective dream where thoughts flow like a gentle stream.",2
1.118433455,0.76183729,0.758652835,0.381585124,0.0224073695,"An unclear dream where time feels frozen, but emotions linger.",3
0.20529696225,0.0894114499999999,0.2364257242499999,0.3213249824999999,0.09573542725,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.9120010775,0.6906042849999999,0.504001045,0.2002236957499999,0.0249066075,"An unclear dream where time feels frozen, but emotions linger.",3
0.2409519225,0.246646735,0.3758195825,0.17403971,0.3545146475,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",1
0.0342181375,0.1083552775,0.6895638749999999,0.4393861175,0.413798875,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.45884221,0.5376797050000001,0.5613228875,0.34344779,0.028565636,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",3
0.8039195475,0.70664991675,0.7469382425000001,0.397492756,0.1125461905,"An unclear dream where time feels frozen, but emotions linger.",3
0.4305478175,0.53816752,0.84148811,0.1806588056249999,0.3609705075,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.8882632525,0.6236191375,0.520663945,0.25271781125,0.05973373,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.07249466,0.2878134525,1.0851145125,0.3463692,0.144610515,"Walking through an old town, feeling nostalgic as you observe people.",0
0.1828861299999999,0.1807106299999999,0.7475869935,0.3748307225,0.04807359675,"Reliving a cherished memory, seeing familiar faces and places.",0
0.3359246275,0.40529925,0.8353306375,0.109026255,0.27404458975,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.59601488,0.2211233025,0.5320172125,0.253063019,0.1027111145,"Drifting in an endless dark space, floating weightlessly.",3
0.254683015,0.0856778307499999,0.25852375,0.2781314225,0.13949844,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.2455459275,0.33529933325,0.6948379575000001,0.128501085,0.213823689,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",1
0.395437041,0.1814814715,0.769824295,0.503739095,0.2431927985,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.0933957705,0.0755618509999999,0.6263715400000001,0.179748665,0.3691948675,"Reliving a cherished memory, seeing familiar faces and places.",1
0.8800396175,0.620026945,0.744107785,0.213864265875,0.1558496985,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.160878095,0.0609252,0.7069404775,0.252378235,0.0135400835,"A deep, introspective dream where thoughts flow like a gentle stream.",2
0.2793087715,0.3436729475,0.9797526375,0.2876218575,0.084265404,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",0
0.4009206325,0.5075505175,0.6601123225000001,0.1638438025,0.2220860737499999,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",1
0.22146155025,0.0942858075,0.2325279854999999,0.329142925,0.08853326025,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.08740677,0.05786664125,0.125409655,0.2411632075,0.216939489,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.2460229675,0.2739878455,0.657617405,0.2389558399999999,0.1614844135,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.058220375,0.09911625725,0.0941288625,0.201492263,0.221043627,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.2785255525,0.254221618,0.7746330375,0.45820168,0.21553517925,"Walking through an old town, feeling nostalgic as you observe people.",0
0.712224085,0.47301905,0.697393655,0.2504055125,0.1562237,"An unclear dream where time feels frozen, but emotions linger.",3
0.4056296104999999,0.710359635,0.7986826950000001,0.6518914695,0.3350281175,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",0
0.0346218625,0.1192743365,0.6927687899999999,0.3135474474999999,0.2545675085,"Reliving a cherished memory, seeing familiar faces and places.",0
0.9997529175,0.862038615,0.790802865,0.3914745035,0.063133135,"Drifting in an endless dark space, floating weightlessly.",3
0.26171348,0.307543875,0.01738547,0.2253252774999999,0.07992437,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.6698385765,0.52546139125,0.5869785075,0.109274762,0.084730091,"Drifting in an endless dark space, floating weightlessly.",3
0.289414925,0.1185365663075,0.25843217125,0.307305205,0.1191144,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.14515631875,0.195088115,0.7081331315000001,0.2763118625,0.2149122975,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.398540729,0.3800892675,0.798623415,0.52852011,0.22786203075,"Reliving a cherished memory, seeing familiar faces and places.",0
0.1873534245,0.015336951675,0.3318226875,0.2091669664165,0.25375184,"Sitting on a mountaintop, meditating under a sky full of stars.",2
0.260617655,0.2058741625,0.460772915,0.253406064,0.1119583485,"Reliving a cherished memory, seeing familiar faces and places.",2
0.231746962,0.2500809195,0.6467203899999999,0.33147982125,0.19215724,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.26171348,0.307543875,0.01738547,0.2253252774999999,0.07992437,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.90003747525,0.7679309934999999,0.995753625,0.390450213,0.0148015692499999,"Walking through an old town, feeling nostalgic as you observe people.",3
0.587695135,0.3677293835,0.4179807599999999,0.20957239,0.19649896,"A deep, dreamless sleep with faint echoes of distant voices.",1
0.002768053,0.16946517875,0.5727342950000001,0.0757147737499999,0.182936407,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.2853365425,0.44008040475,0.58022586,0.5230599425,0.3334844274999999,"Reliving a cherished memory, seeing familiar faces and places.",0
0.6274408450000001,0.382547435,0.4329301799999999,0.2338853625,0.1895786075,"A deep, dreamless sleep with faint echoes of distant voices.",1
0.014076438,0.16422945625,0.6830537210000001,0.366652195,0.15578929725,"Reliving a cherished memory, seeing familiar faces and places.",0
0.53099594975,0.25399966775,0.6792101675,0.27380876375,0.0061605659999999,"Sitting on a mountaintop, meditating under a sky full of stars.",3
0.5963559725,0.61920392375,0.7672336825,0.1792241621749999,0.1334053117499999,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",3
0.212340465,0.0978492025,0.23556085425,0.29943397,0.12841517425,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.38795141,0.4996889274999999,0.6653120724999999,0.16094247625,0.21438433375,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.6754231475,0.42821877425,0.5355742575,0.2135661,0.2285111762499999,"A deep, dreamless sleep with faint echoes of distant voices.",1
0.1094574,0.08999558875,0.334432641,0.1522589958,0.18561041675,"Sitting on a mountaintop, meditating under a sky full of stars.",2
0.2681308785,0.1951168171749999,0.5132413065,0.18878087225,0.2409329525,"A deep, introspective dream where thoughts flow like a gentle stream.",1
0.6803089075,0.6869625500000001,0.7131830225,0.1466392439,0.294575715,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
1.1057520625,0.8294033999999999,0.8912154999999999,0.4355810445,0.0869027375,"Drifting in an endless dark space, floating weightlessly.",3
0.508964575,0.6029695925,1.01587505,0.4675838467,0.142297843,"Walking through a tranquil forest, listening to the sound of rustling leaves.",0
0.103890705,0.07768888,0.6495978425,0.356610485,0.057794398,"Walking through an old town, feeling nostalgic as you observe people.",0
0.8705477775,0.8938852175,0.77400023,0.4290296125,0.0008553535,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",3
0.0007055224999999,0.018580139,0.778293285,0.393146125,0.0829989625,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.1273607159999999,0.000428225,0.477729955,0.06826844575,0.29468291625,"Sitting on a mountaintop, meditating under a sky full of stars.",1
1.19558393,0.76154861,0.6807478075,0.3988272264999999,0.0555251895,"Drifting in an endless dark space, floating weightlessly.",3
0.2620282725,0.35808633975,0.7325214975000001,0.2962442335,0.2879318025,"Walking through a tranquil forest, listening to the sound of rustling leaves.",0
0.2627409739999999,0.2668023137499999,0.6838546125,0.1527499434999999,0.220486942,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.275513836,0.1992177299999999,0.4692010907499999,0.15551681825,0.3057053975,"A deep, introspective dream where thoughts flow like a gentle stream.",1
0.0602669525,0.0125946429999999,0.1011039275,0.1170588033,0.2379357662499999,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.27746599,0.4050166885,0.855923545,0.18119576025,0.3720087374999999,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.114811093,0.37047916,0.9115221775,0.5067917500000001,0.20316944625,"A deep, introspective dream where thoughts flow like a gentle stream.",0
1.1015799225,0.8360325049999999,0.8880910249999999,0.45654175875,0.093778495,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.7806990275,0.6278818175,0.7772138424999999,0.216702063,0.128178585,"Drifting in an endless dark space, floating weightlessly.",3
1.19558393,0.76154861,0.6807478075,0.3988272264999999,0.0555251895,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.18330031725,0.4838340124999999,0.6930575425000001,0.11858410075,0.14169425665,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",1
0.16374781175,0.1586949819999999,0.210925366,0.24293845,0.0913888649999999,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.2458816449999999,0.29291049,0.0263175575,0.2116673425,0.1047396425,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.1147888325,0.23508531375,0.9656595725,0.35211634,0.16733700875,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.509008675,0.58015147,0.97056079,0.471040129,0.147917263,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",0
0.56442676,0.461349445,0.5151848215,0.086586605,0.0993186135,"A deep, dreamless sleep with faint echoes of distant voices.",1
0.990045135,0.6052346075,0.4662648325,0.3219270115,0.0977071239999999,"Drifting in an endless dark space, floating weightlessly.",3
0.272766971,0.1754589064999999,0.428076485,0.24684228325,0.0317396727499999,"Walking through an old town, feeling nostalgic as you observe people.",2
0.908640565,0.536904471,0.746708925,0.3558177539,0.037876036325,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.441759034,0.28107691,0.542846215,0.2363227147499999,0.0269936175,"Walking through an old town, feeling nostalgic as you observe people.",3
0.033816765,0.14643982,0.730998555,0.319017145,0.29218073625,"Walking through an old town, feeling nostalgic as you observe people.",0
0.1347341925,0.097662359525,0.256762742,0.115705484,0.277284086425,"A deep, introspective dream where thoughts flow like a gentle stream.",1
0.0986868849999999,0.06266082475,0.12581028,0.2360160925,0.2055526735,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.9500922,0.8151748325,0.7888683,0.35916102625,0.0914808424999999,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.376007764,0.19482109225,0.7459592125,0.4845699525,0.22179380175,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.13932209125,0.10359708,0.57083017,0.5347484725,0.391082715,"Walking through an old town, feeling nostalgic as you observe people.",0
0.3293246425,0.3425188664999999,0.5766727825,0.159735095,0.24262297,"Walking through a tranquil forest, listening to the sound of rustling leaves.",1
0.37777747875,0.5604287125,0.8680151249999999,0.16501162925,0.16595587955,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.155217955,0.074307575,0.5830378875,0.3165260575,0.0924655175,"Reliving a cherished memory, seeing familiar faces and places.",2
0.528683985,0.5075006675,0.47509911,0.36635659,0.0784344684999999,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.15558702375,0.0524820375,0.8452138299999999,0.41930227,0.152349235,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.4504938225,0.4924501974999999,0.8962867400000001,0.288711755,0.344959135,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",0
0.0217589152499999,0.1566216712499999,0.1196078625,0.1863383392499999,0.1619987925,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.0652296294999999,0.080670081,0.7366152475000001,0.4201726,0.08714385875,"Walking through an old town, feeling nostalgic as you observe people.",0
0.4444244699999999,0.2315536975,0.4599622275,0.22449874575,0.27353428625,"Walking through an old town, feeling nostalgic as you observe people.",1
0.4473602,0.627586415,0.8501711925000001,0.23193713125,0.220808959,"Walking through a tranquil forest, listening to the sound of rustling leaves.",3
0.0453668975,0.02792813875,0.1337550275,0.253525815,0.225750491,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.0602669525,0.0125946429999999,0.1011039275,0.1170588033,0.2379357662499999,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.87407046,0.680018135,0.84426088,0.4090088225,0.0391983907499999,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.0602669525,0.0125946429999999,0.1011039275,0.1170588033,0.2379357662499999,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.254683015,0.0856778307499999,0.25852375,0.2781314225,0.13949844,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.88726251,0.6764289575,0.829512805,0.418198811,0.03777583575,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.18292326,0.3579335575,0.67490710725,0.5715700175,0.23150631875,"Walking through an old town, feeling nostalgic as you observe people.",0
0.9500922,0.8151748325,0.7888683,0.35916102625,0.0914808424999999,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.44209144375,0.43283882925,0.7785093049999999,0.4225580675,0.17753774,"Walking through an old town, feeling nostalgic as you observe people.",0
0.29153046875,0.296402315,0.695622415,0.24922875675,0.0080039072499999,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",3
0.02853737,0.16543020075,0.749604535,0.332319165,0.313733316,"Reliving a cherished memory, seeing familiar faces and places.",0
0.0154411525,0.192121128,0.7599629525,0.351731825,0.3348682075,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.20181101925,0.161189005,0.270810116,0.2801789074999999,0.1117549224999999,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.2131217825,0.3688923225,1.0111704675,0.413721625,0.2196377665,"Reliving a cherished memory, seeing familiar faces and places.",0
0.6775985449999999,0.52585549171,0.6984376700000001,0.20320176275,0.2029780325,"Sitting on a mountaintop, meditating under a sky full of stars.",3
0.80500046,0.332044257625,0.386140486,0.2310342685,0.150002175,"Drifting in an endless dark space, floating weightlessly.",3
0.1966492725,0.0100236649999999,0.34615826,0.2240008,0.2419341125,"Sitting on a mountaintop, meditating under a sky full of stars.",2
0.80156107,0.50171029,0.4587964125,0.25131452975,0.01581249,"Drifting in an endless dark space, floating weightlessly.",3
0.2156971509999999,0.10193899,0.2102851949999999,0.282872636,0.14125092425,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.0225828399999999,0.251901055,0.688853355,0.09811809375,0.328306165,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",1
0.08479459075,0.17939825825,0.10096122975,0.18265242275,0.151666804,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.4889134275,0.390914541,0.9139968625,0.39333922,0.25116046,"Reliving a cherished memory, seeing familiar faces and places.",0
0.0889112049999999,0.1426242175,0.596560563,0.4700434325,0.3059892174999999,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.9001551475,0.6409999399999999,0.7434957,0.178996011,0.1826943284999999,"Drifting in an endless dark space, floating weightlessly.",3
0.1217841375,0.249863775,0.7792065325,0.1704050615,0.35756183,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.41206302,0.428583655,0.4616469625,0.280354015,0.075981131,"Walking through a tranquil forest, listening to the sound of rustling leaves.",3
0.039102415,0.198479939,0.426195465,0.152004339,0.2733442025,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",1
0.2947227025,0.2162593795,0.5928810449999999,0.3864801825,0.2973914975,"Walking through an old town, feeling nostalgic as you observe people.",0
0.5101499925,0.5932757275,0.999142,0.468140489,0.1446980205,"Walking through a tranquil forest, listening to the sound of rustling leaves.",0
0.5172828775,0.508943835,0.479349325,0.27449128425,0.1187049115,"Drifting in an endless dark space, floating weightlessly.",3
0.7652804725,0.33465086925,0.5145111875,0.16418698775,0.29464756625,"A deep, dreamless sleep with faint echoes of distant voices.",1
0.1944151249999999,0.4022951175,0.6063747025,0.1209584354999999,0.221352394,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.26793951,0.4045919449999999,0.5157756975,0.342010585,0.0560900849999999,"Walking through a tranquil forest, listening to the sound of rustling leaves.",3
0.8531413,0.682513125,0.70100918,0.36620662875,0.141070472,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.10311856325,0.1855217475,0.10395632675,0.1812843945,0.1604417365,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.08746746,0.13989204,0.6100351374999999,0.50958306,0.3214895125,"Reliving a cherished memory, seeing familiar faces and places.",0
0.584723836,0.5707747400000001,0.7993674,0.2431820599999999,0.04206259355,"Sitting on a mountaintop, meditating under a sky full of stars.",3
0.491733079,0.350956415,0.9005312125,0.26732925625,0.072959035,"Sitting on a mountaintop, meditating under a sky full of stars.",3
0.22146155025,0.0942858075,0.2325279854999999,0.329142925,0.08853326025,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.8644128400000001,0.8815162075,0.7873841325,0.4233851125,0.0059653414999999,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",3
0.9521359525,0.7862603525,0.7116470525,0.3885064765,0.099564328,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.27823098,0.43897614,0.4227909549999999,0.3156448175,0.0982748085,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",2
0.7671092325,0.5572308275,0.7451004875,0.4176125125,0.0043242157499999,"Drifting in an endless dark space, floating weightlessly.",3
0.1311271279999999,0.3898908855,0.7525515549999999,0.493831005,0.419964355,"Walking through an old town, feeling nostalgic as you observe people.",0
0.22146155025,0.0942858075,0.2325279854999999,0.329142925,0.08853326025,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.084195325,0.26220294825,0.8953335075,0.453940405,0.282480084,"Walking through an old town, feeling nostalgic as you observe people.",0
0.8397119499999999,0.3440255499,0.358930985,0.2311909285,0.15773262,"Drifting in an endless dark space, floating weightlessly.",3
0.15664132175,0.1525485065,0.1650149042499999,0.23167478975,0.0774418475,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.29153046875,0.296402315,0.695622415,0.24922875675,0.0080039072499999,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",3
0.7551036125000001,0.25981931,0.5943012475,0.3939219674999999,0.20919586,"A deep, dreamless sleep with faint echoes of distant voices.",0
0.0008917199999999,0.12958281,0.919989815,0.399548255,0.2304938899999999,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.572560215,0.5861171199999999,0.71814205,0.2687589085,0.1742470599999999,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",3
0.249741595,0.3781420275,1.0149749675,0.47909107,0.29821972,"Walking through an old town, feeling nostalgic as you observe people.",0
0.22535853475,0.5610193274999999,0.77163875,0.19314399675,0.16409676915,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.55666001625,0.3304571699999999,0.55563391975,0.0246930945,0.212381896,"A deep, dreamless sleep with faint echoes of distant voices.",1
0.10679112075,0.2005194525,0.1379424325,0.1877590315,0.1575176175,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.26171348,0.307543875,0.01738547,0.2253252774999999,0.07992437,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.48084830975,0.2467071999999999,0.6675503174999999,0.25686383375,0.0011676514999999,"Reliving a cherished memory, seeing familiar faces and places.",3
0.24391428665,0.048352649,0.6992659425,0.4301207174999999,0.04484711625,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.1762730875,0.215128023,0.85844378875,0.3251011525,0.05298905,"Reliving a cherished memory, seeing familiar faces and places.",0
0.1373374825,0.10842335375,0.6321411415,0.3970124325,0.2775717802499999,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.0041716149999999,0.0373974575,0.4874962575,0.1725699525,0.25963061,"Sitting on a mountaintop, meditating under a sky full of stars.",1
0.7731468765,0.4533088075,0.677634245,0.134948655,0.087980165,"Drifting in an endless dark space, floating weightlessly.",3
0.06928242325,0.1546702649999999,0.9134237825,0.3995018824999999,0.34320637,"Walking through an old town, feeling nostalgic as you observe people.",0
0.813439935,0.509700925,0.442969405,0.26304706575,0.0040853175,"Drifting in an endless dark space, floating weightlessly.",3
0.527169446,0.520161475,0.4652976399999999,0.2491362875,0.1459211215,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.0769039775,0.282326855,0.938593445,0.378925549,0.272805295,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.813743045,0.5938822375,0.3967077325,0.222364128,0.0532907775,"An unclear dream where time feels frozen, but emotions linger.",3
0.138101306,0.0988560475,0.707237645,0.3723661,0.059848784375,"Reliving a cherished memory, seeing familiar faces and places.",0
0.1764613125,0.1402228125,0.6299649375,0.183073084625,0.2602311867499999,"A deep, introspective dream where thoughts flow like a gentle stream.",1
0.240990431,0.05962478865,0.3990658745,0.0114979919999999,0.31546749,"Walking through an old town, feeling nostalgic as you observe people.",1
0.680930695,0.561412265,0.6173790575,0.05300228175,0.14292795175,"A deep, dreamless sleep with faint echoes of distant voices.",1
0.0086055012499999,0.135445764,0.109214435,0.1910348184999999,0.187985075,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.221290655,0.09931186425,0.2382979337499999,0.312099975,0.10861448775,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.049534844,0.14586655625,0.2260305574999999,0.242715114,0.2063902825,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
